gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,HDC,True,True,9606.ENSP00000267845,1,0.883,0.0,0.008849557522123894,0.0,10,2,0.0625,0.06521899697171135,0.0,0.05,0.17771899697171134,110,False
robust_mrna_strict,high_confidence,CFAP43,True,True,9606.ENSP00000349568,1,0.807,0.0,0.008849557522123894,0.0,11,2,0.0625,0.059605583868823406,0.0,0.05,0.1721055838688234,111,False
robust_mrna_strict,high_confidence,WDR66,True,True,9606.ENSP00000288912,1,0.807,0.0,0.008849557522123894,0.0,11,2,0.0625,0.059605583868823406,0.0,0.05,0.1721055838688234,112,False
robust_mrna_strict,high_confidence,CPB2,True,True,9606.ENSP00000181383,1,0.764,0.0,0.008849557522123894,0.0,12,2,0.0625,0.05642957382376838,0.0,0.05,0.1689295738237684,113,False
robust_mrna_strict,high_confidence,SERPIND1,True,True,9606.ENSP00000215727,1,0.764,0.0,0.008849557522123894,0.0,12,2,0.0625,0.05642957382376838,0.0,0.05,0.1689295738237684,114,False
robust_mrna_strict,high_confidence,ABCA13,True,True,9606.ENSP00000411096,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,115,False
robust_mrna_strict,high_confidence,ABCA3,True,True,9606.ENSP00000301732,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,116,False
robust_mrna_strict,high_confidence,ACADL,True,True,9606.ENSP00000233710,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,117,False
robust_mrna_strict,high_confidence,ADGB,True,True,9606.ENSP00000381036,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,118,False
robust_mrna_strict,high_confidence,AFF3,True,True,9606.ENSP00000386834,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,119,False
robust_mrna_strict,high_confidence,AGBL2,True,True,9606.ENSP00000435582,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,120,False
robust_mrna_strict,high_confidence,ANK2,True,True,9606.ENSP00000349588,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,121,False
robust_mrna_strict,high_confidence,ANKRD1,True,True,9606.ENSP00000360762,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,122,False
robust_mrna_strict,high_confidence,BTNL9,True,True,9606.ENSP00000330200,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,123,False
robust_mrna_strict,high_confidence,C12ORF75,True,True,9606.ENSP00000448536,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,124,False
robust_mrna_strict,high_confidence,C6,True,True,9606.ENSP00000263413,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,125,False
robust_mrna_strict,high_confidence,C6ORF118,True,True,9606.ENSP00000230301,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,126,False
robust_mrna_strict,high_confidence,CACNA2D2,True,True,9606.ENSP00000418081,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,127,False
robust_mrna_strict,high_confidence,CAPN13,True,True,9606.ENSP00000295055,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,128,False
robust_mrna_strict,high_confidence,CAPS,True,True,9606.ENSP00000498855,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,129,False
robust_mrna_strict,high_confidence,CCDC146,True,True,9606.ENSP00000285871,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,130,False
robust_mrna_strict,high_confidence,CCDC17,True,True,9606.ENSP00000432172,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,131,False
