stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore,gene_set,score_label,combined_score
9606.ENSP00000362869,9606.ENSP00000380524,MORN5,CAPSL,9606,0.47,0.0,0.0,0.0,0.47,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.47
9606.ENSP00000222271,9606.ENSP00000322788,COMP,MMP1,9606,0.469,0.0,0.0,0.0,0.062,0.0,0.0,0.457,robust_mrna_strict,medium_confidence,0.469
9606.ENSP00000274063,9606.ENSP00000369071,SFRP2,POSTN,9606,0.469,0.0,0.0,0.0,0.158,0.0,0.0,0.395,robust_mrna_strict,medium_confidence,0.469
9606.ENSP00000274063,9606.ENSP00000297268,SFRP2,COL1A2,9606,0.469,0.0,0.0,0.0,0.21,0.0,0.0,0.356,robust_mrna_strict,medium_confidence,0.469
9606.ENSP00000414390,9606.ENSP00000480538,CFAP300,DNAI1,9606,0.468,0.0,0.0,0.0,0.097,0.0,0.0,0.435,robust_mrna_strict,medium_confidence,0.468
9606.ENSP00000323588,9606.ENSP00000378517,SOX2,SPP1,9606,0.467,0.0,0.0,0.0,0.073,0.0,0.0,0.449,robust_mrna_strict,medium_confidence,0.467
9606.ENSP00000262103,9606.ENSP00000492692,EFCAB1,PLEKHG7,9606,0.467,0.0,0.0,0.0,0.054,0.0,0.0,0.46,robust_mrna_strict,medium_confidence,0.467
9606.ENSP00000298032,9606.ENSP00000404232,ARMC3,EFHC2,9606,0.467,0.0,0.0,0.0,0.22,0.297,0.0,0.107,robust_mrna_strict,medium_confidence,0.467
9606.ENSP00000269141,9606.ENSP00000363071,CDH2,DES,9606,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.467,robust_mrna_strict,medium_confidence,0.467
9606.ENSP00000294728,9606.ENSP00000479955,VCAM1,CCL18,9606,0.466,0.0,0.0,0.0,0.154,0.096,0.0,0.358,robust_mrna_strict,medium_confidence,0.466
9606.ENSP00000225964,9606.ENSP00000386857,COL1A1,ACTG2,9606,0.466,0.0,0.0,0.0,0.184,0.101,0.0,0.33,robust_mrna_strict,medium_confidence,0.466
9606.ENSP00000264613,9606.ENSP00000364711,CP,OGN,9606,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.466,robust_mrna_strict,medium_confidence,0.466
9606.ENSP00000283357,9606.ENSP00000358575,FAM81B,CFAP206,9606,0.466,0.0,0.0,0.0,0.138,0.0,0.0,0.406,robust_mrna_strict,medium_confidence,0.466
9606.ENSP00000265104,9606.ENSP00000280350,DNAH5,PIH1D2,9606,0.464,0.0,0.0,0.0,0.099,0.0,0.0,0.429,robust_mrna_strict,medium_confidence,0.464
9606.ENSP00000270879,9606.ENSP00000364140,FCN3,COL15A1,9606,0.463,0.0,0.0,0.0,0.042,0.0,0.0,0.463,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000288912,9606.ENSP00000358575,WDR66,CFAP206,9606,0.463,0.0,0.0,0.0,0.118,0.069,0.0,0.398,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000365811,9606.ENSP00000404232,SPAG6,EFHC2,9606,0.463,0.0,0.0,0.0,0.191,0.0,0.0,0.364,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000341346,9606.ENSP00000390232,TEKT1,ZBBX,9606,0.463,0.0,0.0,0.0,0.463,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000301732,9606.ENSP00000436812,ABCA3,MUC5B,9606,0.463,0.0,0.0,0.0,0.0,0.058,0.0,0.453,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000261707,9606.ENSP00000420269,SLC6A4,ADH7,9606,0.463,0.0,0.0,0.0,0.098,0.0,0.0,0.43,robust_mrna_strict,medium_confidence,0.463
9606.ENSP00000306015,9606.ENSP00000379616,SYNPO2,MYH11,9606,0.462,0.0,0.0,0.0,0.289,0.092,0.0,0.233,robust_mrna_strict,medium_confidence,0.462
9606.ENSP00000295550,9606.ENSP00000337804,COL6A3,SPAG17,9606,0.461,0.0,0.0,0.0,0.461,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.461
9606.ENSP00000216513,9606.ENSP00000344242,SIX4,LRRC17,9606,0.461,0.0,0.0,0.0,0.056,0.0,0.0,0.452,robust_mrna_strict,medium_confidence,0.461
9606.ENSP00000252242,9606.ENSP00000426809,KRT5,PROM1,9606,0.461,0.0,0.0,0.0,0.056,0.0,0.0,0.453,robust_mrna_strict,medium_confidence,0.461
9606.ENSP00000229554,9606.ENSP00000384766,RSPH4A,RSPH10B2,9606,0.461,0.0,0.0,0.0,0.049,0.254,0.0,0.301,robust_mrna_strict,medium_confidence,0.461
9606.ENSP00000312554,9606.ENSP00000331044,DNAH12,ENKUR,9606,0.461,0.0,0.0,0.0,0.311,0.0,0.0,0.249,robust_mrna_strict,medium_confidence,0.461
9606.ENSP00000262442,9606.ENSP00000478589,DNAH9,TTC25,9606,0.46,0.0,0.0,0.0,0.093,0.0,0.0,0.429,robust_mrna_strict,medium_confidence,0.46
9606.ENSP00000264731,9606.ENSP00000353608,TP63,DSC3,9606,0.46,0.0,0.0,0.0,0.256,0.0,0.0,0.305,robust_mrna_strict,medium_confidence,0.46
9606.ENSP00000311343,9606.ENSP00000360210,WDR49,C20ORF85,9606,0.46,0.0,0.0,0.0,0.146,0.0,0.0,0.394,robust_mrna_strict,medium_confidence,0.46
9606.ENSP00000306410,9606.ENSP00000337804,ARMC4,SPAG17,9606,0.459,0.0,0.0,0.0,0.095,0.0,0.0,0.427,robust_mrna_strict,medium_confidence,0.459
9606.ENSP00000229554,9606.ENSP00000341442,RSPH4A,SNTN,9606,0.458,0.0,0.0,0.0,0.277,0.0,0.0,0.28,robust_mrna_strict,medium_confidence,0.458
9606.ENSP00000312554,9606.ENSP00000341346,DNAH12,TEKT1,9606,0.458,0.0,0.0,0.0,0.272,0.0,0.0,0.286,robust_mrna_strict,medium_confidence,0.458
9606.ENSP00000294728,9606.ENSP00000304408,VCAM1,COL3A1,9606,0.458,0.0,0.0,0.0,0.203,0.0,0.0,0.348,robust_mrna_strict,medium_confidence,0.458
9606.ENSP00000261383,9606.ENSP00000367815,DNAH3,DNAAF1,9606,0.458,0.0,0.0,0.0,0.131,0.093,0.0,0.367,robust_mrna_strict,medium_confidence,0.458
9606.ENSP00000322609,9606.ENSP00000391504,ERICH3,CCDC173,9606,0.457,0.0,0.0,0.0,0.086,0.079,0.0,0.406,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000341346,9606.ENSP00000376647,TEKT1,MAP3K19,9606,0.457,0.0,0.0,0.0,0.347,0.0,0.0,0.202,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000295550,9606.ENSP00000364694,COL6A3,ASPN,9606,0.457,0.0,0.0,0.0,0.213,0.091,0.0,0.303,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000219299,9606.ENSP00000380524,CCDC113,CAPSL,9606,0.457,0.0,0.0,0.0,0.17,0.0,0.0,0.372,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000269025,9606.ENSP00000306410,LRRC46,ARMC4,9606,0.457,0.0,0.0,0.0,0.114,0.058,0.0,0.401,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000357682,9606.ENSP00000376910,FANK1,LRRIQ1,9606,0.457,0.0,0.0,0.0,0.075,0.093,0.0,0.405,robust_mrna_strict,medium_confidence,0.457
9606.ENSP00000271651,9606.ENSP00000376637,CTSK,IGF1,9606,0.456,0.0,0.0,0.0,0.106,0.0,0.0,0.417,robust_mrna_strict,medium_confidence,0.456
9606.ENSP00000381008,9606.ENSP00000479955,MUC16,CCL18,9606,0.456,0.0,0.0,0.0,0.055,0.0,0.0,0.448,robust_mrna_strict,medium_confidence,0.456
9606.ENSP00000238682,9606.ENSP00000379616,TGFB3,MYH11,9606,0.455,0.0,0.0,0.0,0.121,0.0,0.0,0.405,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000304408,9606.ENSP00000386857,COL3A1,ACTG2,9606,0.455,0.0,0.0,0.0,0.181,0.101,0.0,0.319,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000418525,9606.ENSP00000426809,MME,PROM1,9606,0.455,0.0,0.0,0.0,0.055,0.0,0.0,0.447,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000233954,9606.ENSP00000376637,IL1RL1,IGF1,9606,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.455,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000298032,9606.ENSP00000306410,ARMC3,ARMC4,9606,0.455,0.0,0.0,0.114,0.215,0.0,0.0,0.279,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000225844,9606.ENSP00000361004,CCL13,IL13RA2,9606,0.455,0.0,0.0,0.317,0.086,0.0,0.0,0.197,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000381008,9606.ENSP00000411096,MUC16,ABCA13,9606,0.455,0.0,0.0,0.0,0.072,0.06,0.0,0.425,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000297268,9606.ENSP00000386857,COL1A2,ACTG2,9606,0.455,0.0,0.0,0.0,0.166,0.101,0.0,0.331,robust_mrna_strict,medium_confidence,0.455
9606.ENSP00000233954,9606.ENSP00000325954,IL1RL1,CDHR3,9606,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.454,robust_mrna_strict,medium_confidence,0.454
9606.ENSP00000267584,9606.ENSP00000339449,AK7,CFAP52,9606,0.454,0.0,0.0,0.0,0.414,0.099,0.0,0.048,robust_mrna_strict,medium_confidence,0.454
9606.ENSP00000337804,9606.ENSP00000367815,SPAG17,DNAAF1,9606,0.454,0.0,0.0,0.0,0.061,0.0,0.0,0.443,robust_mrna_strict,medium_confidence,0.454
9606.ENSP00000376647,9606.ENSP00000377197,MAP3K19,HYDIN,9606,0.453,0.0,0.0,0.0,0.391,0.125,0.0,0.056,robust_mrna_strict,medium_confidence,0.453
9606.ENSP00000252242,9606.ENSP00000304408,KRT5,COL3A1,9606,0.453,0.0,0.0,0.0,0.049,0.095,0.0,0.416,robust_mrna_strict,medium_confidence,0.453
9606.ENSP00000188790,9606.ENSP00000304408,FAP,COL3A1,9606,0.452,0.0,0.0,0.0,0.401,0.0,0.0,0.121,robust_mrna_strict,medium_confidence,0.452
9606.ENSP00000265104,9606.ENSP00000337804,DNAH5,SPAG17,9606,0.452,0.0,0.0,0.0,0.296,0.0,0.0,0.252,robust_mrna_strict,medium_confidence,0.452
9606.ENSP00000367815,9606.ENSP00000489675,DNAAF1,DNAH10,9606,0.452,0.0,0.0,0.0,0.075,0.093,0.0,0.399,robust_mrna_strict,medium_confidence,0.452
9606.ENSP00000260227,9606.ENSP00000376637,MMP7,IGF1,9606,0.452,0.0,0.0,0.0,0.08,0.0,0.0,0.428,robust_mrna_strict,medium_confidence,0.452
9606.ENSP00000360210,9606.ENSP00000445786,C20ORF85,FAM216B,9606,0.452,0.0,0.0,0.0,0.452,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.452
9606.ENSP00000283357,9606.ENSP00000339449,FAM81B,CFAP52,9606,0.451,0.0,0.0,0.0,0.451,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.451
9606.ENSP00000262442,9606.ENSP00000376647,DNAH9,MAP3K19,9606,0.451,0.0,0.0,0.0,0.437,0.0,0.0,0.065,robust_mrna_strict,medium_confidence,0.451
9606.ENSP00000264613,9606.ENSP00000376637,CP,IGF1,9606,0.451,0.0,0.0,0.0,0.056,0.0,0.0,0.443,robust_mrna_strict,medium_confidence,0.451
9606.ENSP00000311273,9606.ENSP00000341346,DNAH7,TEKT1,9606,0.451,0.0,0.0,0.0,0.202,0.0,0.0,0.341,robust_mrna_strict,medium_confidence,0.451
9606.ENSP00000297268,9606.ENSP00000379616,COL1A2,MYH11,9606,0.451,0.0,0.0,0.0,0.063,0.058,0.0,0.428,robust_mrna_strict,medium_confidence,0.451
9606.ENSP00000267584,9606.ENSP00000337804,AK7,SPAG17,9606,0.45,0.0,0.0,0.0,0.078,0.305,0.0,0.211,robust_mrna_strict,medium_confidence,0.45
9606.ENSP00000188790,9606.ENSP00000271651,FAP,CTSK,9606,0.45,0.0,0.0,0.0,0.349,0.0,0.0,0.191,robust_mrna_strict,medium_confidence,0.45
9606.ENSP00000378517,9606.ENSP00000426809,SPP1,PROM1,9606,0.45,0.0,0.0,0.0,0.049,0.0,0.0,0.446,robust_mrna_strict,medium_confidence,0.45
9606.ENSP00000349568,9606.ENSP00000381036,CFAP43,ADGB,9606,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.45
9606.ENSP00000217939,9606.ENSP00000297848,MXRA5,COL14A1,9606,0.449,0.0,0.0,0.0,0.197,0.091,0.0,0.306,robust_mrna_strict,medium_confidence,0.449
9606.ENSP00000341442,9606.ENSP00000421405,SNTN,ROPN1L,9606,0.449,0.0,0.0,0.0,0.2,0.0,0.0,0.34,robust_mrna_strict,medium_confidence,0.449
9606.ENSP00000339449,9606.ENSP00000380524,CFAP52,CAPSL,9606,0.449,0.0,0.0,0.0,0.411,0.094,0.0,0.051,robust_mrna_strict,medium_confidence,0.449
9606.ENSP00000269025,9606.ENSP00000311343,LRRC46,WDR49,9606,0.449,0.0,0.0,0.0,0.086,0.0,0.0,0.422,robust_mrna_strict,medium_confidence,0.449
9606.ENSP00000229554,9606.ENSP00000269025,RSPH4A,LRRC46,9606,0.448,0.0,0.0,0.0,0.282,0.047,0.0,0.258,robust_mrna_strict,medium_confidence,0.448
9606.ENSP00000357669,9606.ENSP00000480538,NPR1,DNAI1,9606,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.448,robust_mrna_strict,medium_confidence,0.448
9606.ENSP00000260453,9606.ENSP00000362869,MNS1,MORN5,9606,0.448,0.0,0.0,0.0,0.056,0.094,0.0,0.406,robust_mrna_strict,medium_confidence,0.448
9606.ENSP00000364711,9606.ENSP00000379616,OGN,MYH11,9606,0.447,0.0,0.0,0.0,0.159,0.071,0.0,0.35,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000356733,9606.ENSP00000384766,MROH9,RSPH10B2,9606,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.447,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000260983,9606.ENSP00000288840,HECW2,SMAD6,9606,0.447,0.0,0.0,0.0,0.042,0.406,0.0,0.106,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000274063,9606.ENSP00000376637,SFRP2,IGF1,9606,0.447,0.0,0.0,0.0,0.139,0.0,0.0,0.385,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000353846,9606.ENSP00000481841,DCLK1,CD24,9606,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.447,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000349568,9606.ENSP00000390232,CFAP43,ZBBX,9606,0.447,0.0,0.0,0.0,0.447,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000291536,9606.ENSP00000380524,RSPH1,CAPSL,9606,0.447,0.0,0.0,0.0,0.279,0.0,0.0,0.264,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000206423,9606.ENSP00000364694,CCDC80,ASPN,9606,0.447,0.0,0.0,0.0,0.215,0.1,0.0,0.28,robust_mrna_strict,medium_confidence,0.447
9606.ENSP00000280350,9606.ENSP00000283357,PIH1D2,FAM81B,9606,0.446,0.0,0.0,0.0,0.102,0.0,0.0,0.409,robust_mrna_strict,medium_confidence,0.446
9606.ENSP00000323588,9606.ENSP00000420269,SOX2,ADH7,9606,0.446,0.0,0.0,0.0,0.244,0.292,0.0,0.049,robust_mrna_strict,medium_confidence,0.446
9606.ENSP00000188790,9606.ENSP00000297268,FAP,COL1A2,9606,0.446,0.0,0.0,0.0,0.363,0.0,0.0,0.165,robust_mrna_strict,medium_confidence,0.446
9606.ENSP00000368952,9606.ENSP00000376647,STOML3,MAP3K19,9606,0.445,0.0,0.0,0.0,0.337,0.0,0.0,0.198,robust_mrna_strict,medium_confidence,0.445
9606.ENSP00000323588,9606.ENSP00000353846,SOX2,DCLK1,9606,0.445,0.0,0.0,0.0,0.133,0.0,0.0,0.386,robust_mrna_strict,medium_confidence,0.445
9606.ENSP00000323588,9606.ENSP00000363071,SOX2,DES,9606,0.444,0.0,0.0,0.0,0.0,0.074,0.0,0.424,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000338157,9606.ENSP00000481841,ZBTB16,CD24,9606,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.444,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000291536,9606.ENSP00000349568,RSPH1,CFAP43,9606,0.444,0.0,0.0,0.0,0.197,0.0,0.0,0.336,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000369071,9606.ENSP00000410715,POSTN,SFRP4,9606,0.444,0.0,0.0,0.0,0.248,0.0,0.0,0.291,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000260128,9606.ENSP00000297267,SULF1,FNDC1,9606,0.444,0.0,0.0,0.0,0.31,0.0,0.0,0.227,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000298032,9606.ENSP00000360210,ARMC3,C20ORF85,9606,0.444,0.0,0.0,0.0,0.444,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000225964,9606.ENSP00000297267,COL1A1,FNDC1,9606,0.444,0.0,0.0,0.0,0.333,0.0,0.0,0.202,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000269141,9606.ENSP00000322788,CDH2,MMP1,9606,0.444,0.0,0.0,0.0,0.076,0.048,0.0,0.419,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000239374,9606.ENSP00000417769,CCDC170,IQUB,9606,0.444,0.0,0.0,0.0,0.122,0.058,0.0,0.381,robust_mrna_strict,medium_confidence,0.444
9606.ENSP00000229729,9606.ENSP00000361072,SLC44A4,TSPAN1,9606,0.443,0.0,0.0,0.0,0.432,0.0,0.0,0.059,robust_mrna_strict,medium_confidence,0.443
9606.ENSP00000341442,9606.ENSP00000390232,SNTN,ZBBX,9606,0.442,0.0,0.0,0.0,0.442,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.442
9606.ENSP00000295550,9606.ENSP00000364711,COL6A3,OGN,9606,0.442,0.0,0.0,0.0,0.156,0.091,0.0,0.332,robust_mrna_strict,medium_confidence,0.442
9606.ENSP00000291536,9606.ENSP00000341442,RSPH1,SNTN,9606,0.442,0.0,0.0,0.0,0.221,0.0,0.0,0.313,robust_mrna_strict,medium_confidence,0.442
9606.ENSP00000294664,9606.ENSP00000349568,WDR63,CFAP43,9606,0.442,0.0,0.0,0.0,0.197,0.0,0.0,0.334,robust_mrna_strict,medium_confidence,0.442
9606.ENSP00000288840,9606.ENSP00000386043,SMAD6,LTBP1,9606,0.441,0.0,0.0,0.0,0.091,0.053,0.0,0.403,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000341346,9606.ENSP00000349568,TEKT1,CFAP43,9606,0.441,0.0,0.0,0.0,0.274,0.0,0.0,0.261,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000369071,9606.ENSP00000376637,POSTN,IGF1,9606,0.441,0.0,0.0,0.0,0.087,0.0,0.0,0.413,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000337804,9606.ENSP00000339449,SPAG17,CFAP52,9606,0.441,0.0,0.0,0.0,0.138,0.122,0.0,0.321,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000337065,9606.ENSP00000479955,CXCL14,CCL18,9606,0.441,0.0,0.0,0.0,0.081,0.0,0.0,0.417,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000225964,9606.ENSP00000294728,COL1A1,VCAM1,9606,0.441,0.0,0.0,0.0,0.113,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000226432,9606.ENSP00000349568,CWH43,CFAP43,9606,0.441,0.0,0.0,0.0,0.072,0.0,0.0,0.422,robust_mrna_strict,medium_confidence,0.441
9606.ENSP00000312554,9606.ENSP00000445786,DNAH12,FAM216B,9606,0.44,0.0,0.0,0.0,0.265,0.0,0.0,0.269,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000261707,9606.ENSP00000441802,SLC6A4,PCDH7,9606,0.44,0.0,0.0,0.0,0.055,0.0,0.0,0.432,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000297268,9606.ENSP00000306991,COL1A2,HAS2,9606,0.44,0.0,0.0,0.0,0.129,0.0,0.0,0.383,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000262442,9606.ENSP00000417955,DNAH9,VWA3B,9606,0.44,0.0,0.0,0.0,0.432,0.0,0.0,0.054,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000294664,9606.ENSP00000411096,WDR63,ABCA13,9606,0.44,0.0,0.0,0.0,0.056,0.0,0.0,0.431,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000436812,9606.ENSP00000480538,MUC5B,DNAI1,9606,0.44,0.0,0.0,0.0,0.105,0.062,0.0,0.387,robust_mrna_strict,medium_confidence,0.44
9606.ENSP00000260453,9606.ENSP00000480538,MNS1,DNAI1,9606,0.439,0.0,0.0,0.0,0.127,0.091,0.0,0.35,robust_mrna_strict,medium_confidence,0.439
9606.ENSP00000216513,9606.ENSP00000323588,SIX4,SOX2,9606,0.439,0.0,0.0,0.0,0.088,0.232,0.0,0.263,robust_mrna_strict,medium_confidence,0.439
9606.ENSP00000229554,9606.ENSP00000390232,RSPH4A,ZBBX,9606,0.439,0.0,0.0,0.0,0.26,0.0,0.0,0.273,robust_mrna_strict,medium_confidence,0.439
9606.ENSP00000264260,9606.ENSP00000357022,IL18RAP,SLAMF7,9606,0.439,0.0,0.0,0.278,0.126,0.0,0.0,0.182,robust_mrna_strict,medium_confidence,0.439
9606.ENSP00000298032,9606.ENSP00000358575,ARMC3,CFAP206,9606,0.439,0.0,0.0,0.0,0.276,0.0,0.0,0.258,robust_mrna_strict,medium_confidence,0.439
9606.ENSP00000381553,9606.ENSP00000498855,CFAP53,CAPS,9606,0.438,0.0,0.0,0.0,0.129,0.111,0.0,0.333,robust_mrna_strict,medium_confidence,0.438
9606.ENSP00000337451,9606.ENSP00000441802,EPHA3,PCDH7,9606,0.438,0.0,0.0,0.0,0.085,0.067,0.0,0.394,robust_mrna_strict,medium_confidence,0.438
9606.ENSP00000265104,9606.ENSP00000381553,DNAH5,CFAP53,9606,0.437,0.0,0.0,0.0,0.067,0.055,0.0,0.412,robust_mrna_strict,medium_confidence,0.437
9606.ENSP00000274063,9606.ENSP00000364694,SFRP2,ASPN,9606,0.437,0.0,0.0,0.0,0.225,0.0,0.0,0.303,robust_mrna_strict,medium_confidence,0.437
9606.ENSP00000222271,9606.ENSP00000271651,COMP,CTSK,9606,0.437,0.0,0.0,0.0,0.203,0.069,0.0,0.302,robust_mrna_strict,medium_confidence,0.437
9606.ENSP00000344242,9606.ENSP00000369071,LRRC17,POSTN,9606,0.437,0.0,0.0,0.0,0.315,0.045,0.0,0.209,robust_mrna_strict,medium_confidence,0.437
9606.ENSP00000312554,9606.ENSP00000337804,DNAH12,SPAG17,9606,0.436,0.0,0.0,0.0,0.233,0.0,0.0,0.294,robust_mrna_strict,medium_confidence,0.436
9606.ENSP00000260227,9606.ENSP00000294728,MMP7,VCAM1,9606,0.436,0.0,0.0,0.0,0.063,0.045,0.0,0.42,robust_mrna_strict,medium_confidence,0.436
9606.ENSP00000376647,9606.ENSP00000380524,MAP3K19,CAPSL,9606,0.436,0.0,0.0,0.0,0.297,0.048,0.0,0.224,robust_mrna_strict,medium_confidence,0.436
9606.ENSP00000206423,9606.ENSP00000369071,CCDC80,POSTN,9606,0.436,0.0,0.0,0.0,0.287,0.0,0.0,0.241,robust_mrna_strict,medium_confidence,0.436
9606.ENSP00000262442,9606.ENSP00000379310,DNAH9,CASC1,9606,0.435,0.0,0.0,0.0,0.104,0.0,0.36,0.094,robust_mrna_strict,medium_confidence,0.435
9606.ENSP00000288710,9606.ENSP00000358965,DRC1,C1ORF194,9606,0.435,0.0,0.0,0.0,0.435,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.435
9606.ENSP00000271651,9606.ENSP00000364694,CTSK,ASPN,9606,0.435,0.0,0.0,0.0,0.269,0.0,0.0,0.259,robust_mrna_strict,medium_confidence,0.435
9606.ENSP00000291536,9606.ENSP00000312554,RSPH1,DNAH12,9606,0.434,0.0,0.0,0.0,0.141,0.0,0.0,0.368,robust_mrna_strict,medium_confidence,0.434
9606.ENSP00000294728,9606.ENSP00000481841,VCAM1,CD24,9606,0.434,0.0,0.0,0.0,0.042,0.0,0.0,0.433,robust_mrna_strict,medium_confidence,0.434
9606.ENSP00000364711,9606.ENSP00000378517,OGN,SPP1,9606,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.434,robust_mrna_strict,medium_confidence,0.434
9606.ENSP00000349568,9606.ENSP00000489675,CFAP43,DNAH10,9606,0.434,0.0,0.0,0.0,0.092,0.0,0.0,0.402,robust_mrna_strict,medium_confidence,0.434
9606.ENSP00000239374,9606.ENSP00000262103,CCDC170,EFCAB1,9606,0.434,0.0,0.0,0.0,0.072,0.096,0.0,0.379,robust_mrna_strict,medium_confidence,0.434
9606.ENSP00000311343,9606.ENSP00000479773,WDR49,CFAP57,9606,0.433,0.0,0.0,0.0,0.056,0.0,0.0,0.424,robust_mrna_strict,medium_confidence,0.433
9606.ENSP00000298596,9606.ENSP00000359596,STOX1,CLCA2,9606,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.433,robust_mrna_strict,medium_confidence,0.433
9606.ENSP00000261707,9606.ENSP00000411096,SLC6A4,ABCA13,9606,0.433,0.0,0.0,0.0,0.049,0.0,0.0,0.429,robust_mrna_strict,medium_confidence,0.433
9606.ENSP00000222271,9606.ENSP00000378517,COMP,SPP1,9606,0.432,0.0,0.0,0.0,0.056,0.0,0.0,0.423,robust_mrna_strict,medium_confidence,0.432
9606.ENSP00000230301,9606.ENSP00000376910,C6ORF118,LRRIQ1,9606,0.432,0.0,0.0,0.0,0.432,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.432
9606.ENSP00000261383,9606.ENSP00000377197,DNAH3,HYDIN,9606,0.431,0.0,0.0,0.0,0.181,0.071,0.0,0.313,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000358965,9606.ENSP00000360210,C1ORF194,C20ORF85,9606,0.431,0.0,0.0,0.0,0.431,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000206423,9606.ENSP00000364711,CCDC80,OGN,9606,0.431,0.0,0.0,0.0,0.247,0.1,0.0,0.228,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000376647,9606.ENSP00000417955,MAP3K19,VWA3B,9606,0.431,0.0,0.0,0.0,0.431,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000322609,9606.ENSP00000432172,ERICH3,CCDC17,9606,0.431,0.0,0.0,0.0,0.083,0.074,0.0,0.384,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000304408,9606.ENSP00000306991,COL3A1,HAS2,9606,0.431,0.0,0.0,0.0,0.086,0.0,0.0,0.403,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000349568,9606.ENSP00000358575,CFAP43,CFAP206,9606,0.431,0.0,0.0,0.0,0.273,0.0,0.0,0.249,robust_mrna_strict,medium_confidence,0.431
9606.ENSP00000341346,9606.ENSP00000417955,TEKT1,VWA3B,9606,0.43,0.0,0.0,0.0,0.401,0.0,0.0,0.087,robust_mrna_strict,medium_confidence,0.43
