series_id,group,broad_celltype,fine_celltype,gene_symbol,cells,mean_norm_count_per_10k,log1p_mean_norm,detected_cells,detection_fraction
GSE135893,Control,Immune,Monocytes,IL1R1,2854,0.05219709719799124,0.05088045151775086,61,0.021373510861948143
GSE135893,Control,Immune,Monocytes,ITGA1,2854,0.018271484391542404,0.018106566652589154,21,0.007358093903293623
GSE135893,Control,Immune,Monocytes,ITGA2,2854,0.004784459086241118,0.004773049938461944,5,0.001751927119831815
GSE135893,Control,Immune,Monocytes,ITGA4,2854,1.5819880464664215,0.9485596628499936,1323,0.46355991590749823
GSE135893,Control,Immune,Monocytes,ITGAV,2854,0.20195012328752449,0.18394534048296968,248,0.08689558514365803
GSE135893,Control,Immune,Monocytes,ITGB1,2854,1.4376509524769194,0.8910348511936305,1393,0.4880868955851437
GSE135893,Control,Immune,Monocytes,LEF1,2854,0.0,0.0,0,0.0
GSE135893,Control,Immune,Monocytes,LRP6,2854,0.0007265922122711142,0.0007263283719447965,2,0.000700770847932726
GSE135893,Control,Immune,Monocytes,MIF,2854,3.3598288468594104,1.4724328012829586,1999,0.7004204625087597
GSE135893,Control,Immune,Monocytes,POSTN,2854,0.0018565835283243413,0.0018548622073137112,3,0.001051156271899089
GSE135893,Control,Immune,Monocytes,PTGFRN,2854,0.014103839876781866,0.014005306115955667,20,0.00700770847932726
GSE135893,Control,Immune,Monocytes,SPP1,2854,0.051019076876645614,0.04976024289720601,15,0.005255781359495445
GSE135893,Control,Immune,Monocytes,TCF7L2,2854,0.6675934119651595,0.5113815164081377,625,0.21899088997897687
GSE135893,Control,Immune,Monocytes,TGFB1,2854,1.5618108812902116,0.9407143839233312,1521,0.5329362298528382
GSE135893,Control,Immune,Monocytes,TGFBR1,2854,0.14674032128932143,0.1369234143368504,191,0.06692361597757533
GSE135893,Control,Immune,Monocytes,TGFBR2,2854,0.834750244699103,0.6069083658122063,878,0.3076384022424667
GSE135893,Control,Immune,Monocytes,TNF,2854,0.4376696390349797,0.3630234964902282,260,0.09110021023125438
GSE135893,Control,Immune,Monocytes,TNFRSF12A,2854,0.03423817640178384,0.033665094243550464,57,0.019971969166082692
GSE135893,Control,Immune,Monocytes,TNFRSF1A,2854,1.2201933327993189,0.7975942789388888,1274,0.44639103013314646
GSE135893,Control,Immune,Monocytes,TNFSF12,2854,0.1939676320699376,0.17728190578381192,301,0.10546601261387527
GSE135893,Control,Immune,Monocytes,TNIK,2854,0.06568517129514075,0.06361794562712553,99,0.034688156972669935
GSE135893,Control,Immune,Monocytes,WNT5A,2854,0.00547485215906861,0.005459919633439939,10,0.00350385423966363
GSE135893,Control,Immune,Monocytes,WNT7B,2854,0.0,0.0,0,0.0
GSE135893,Control,Endothelial,Endothelial Cells,CCL2,2761,2.9341416356627783,1.3696927222833868,307,0.11119159724737414
GSE135893,Control,Endothelial,Endothelial Cells,CCR2,2761,0.0,0.0,0,0.0
GSE135893,Control,Endothelial,Endothelial Cells,CD24,2761,0.03346151473997909,0.0329138616524176,27,0.009779065555957986
GSE135893,Control,Endothelial,Endothelial Cells,CD44,2761,0.3614952900676772,0.30858357375564377,263,0.09525534226729446
GSE135893,Control,Endothelial,Endothelial Cells,CD74,2761,35.355982562273546,3.5933587726182075,2404,0.8706990220934444
GSE135893,Control,Endothelial,Endothelial Cells,CDH3,2761,0.0,0.0,0,0.0
GSE135893,Control,Endothelial,Endothelial Cells,COL14A1,2761,0.0,0.0,0,0.0
GSE135893,Control,Endothelial,Endothelial Cells,COL1A1,2761,0.00646595351850323,0.006445138917035246,6,0.0021731256791017745
GSE135893,Control,Endothelial,Endothelial Cells,COL3A1,2761,0.054765947936228236,0.053318892018198345,45,0.01629844259326331
GSE135893,Control,Endothelial,Endothelial Cells,CTNNB1,2761,1.2297809043700842,0.8019033314838652,892,0.32307135095979717
GSE135893,Control,Endothelial,Endothelial Cells,CXCL12,2761,2.0513015831100296,1.1155682481487161,635,0.22998913437160448
GSE135893,Control,Endothelial,Endothelial Cells,CXCR4,2761,0.12634186820288962,0.11897509660522669,80,0.028975009054690328
GSE135893,Control,Endothelial,Endothelial Cells,FZD1,2761,0.05579117302968316,0.05429041291560404,53,0.019195943498732344
GSE135893,Control,Endothelial,Endothelial Cells,FZD2,2761,0.004794245923022957,0.00478279012605203,6,0.0021731256791017745
GSE135893,Control,Endothelial,Endothelial Cells,FZD5,2761,0.03189979047521947,0.031401560091947736,34,0.01231437884824339
GSE135893,Control,Endothelial,Endothelial Cells,IL1B,2761,0.031892277242093696,0.03139427909378582,27,0.009779065555957986
GSE135893,Control,Endothelial,Endothelial Cells,IL1R1,2761,1.5721701158175052,0.9447499456412748,847,0.30677290836653387
GSE135893,Control,Endothelial,Endothelial Cells,ITGA1,2761,1.8351990172269375,1.0421121347958535,751,0.27200289750090545
GSE135893,Control,Endothelial,Endothelial Cells,ITGA2,2761,0.31907613010727554,0.27693159011904367,247,0.0894603404563564
GSE135893,Control,Endothelial,Endothelial Cells,ITGA4,2761,0.19258935129250004,0.1761268686820141,117,0.042375950742484604
GSE135893,Control,Endothelial,Endothelial Cells,ITGAV,2761,1.1375340652205157,0.759652858647057,810,0.2933719666787396
GSE135893,Control,Endothelial,Endothelial Cells,ITGB1,2761,5.566440913788815,1.8819719678740348,2107,0.7631293009779065
GSE135893,Control,Endothelial,Endothelial Cells,LEF1,2761,0.03911347976564326,0.03836792633167582,45,0.01629844259326331
GSE135893,Control,Endothelial,Endothelial Cells,LRP6,2761,0.33638413454891086,0.2899675596467788,264,0.09561752988047809
GSE135893,Control,Endothelial,Endothelial Cells,MIF,2761,3.90485919556707,1.5902263862988848,1797,0.6508511408909815
GSE135893,Control,Endothelial,Endothelial Cells,POSTN,2761,1.7906613901467237,1.026278625139868,495,0.17928286852589642
GSE135893,Control,Endothelial,Endothelial Cells,PTGFRN,2761,0.0033119734018578454,0.0033065008978133735,2,0.0007243752263672582
GSE135893,Control,Endothelial,Endothelial Cells,SPP1,2761,0.017348953117609138,0.017200178290503222,11,0.00398406374501992
GSE135893,Control,Endothelial,Endothelial Cells,TCF7L2,2761,0.5082648291262637,0.41095987029853126,462,0.16733067729083664
GSE135893,Control,Endothelial,Endothelial Cells,TGFB1,2761,0.8414967544429355,0.6105786944485031,692,0.25063382832307135
GSE135893,Control,Endothelial,Endothelial Cells,TGFBR1,2761,0.1737549975714348,0.16020800931311138,130,0.047084389713871785
GSE135893,Control,Endothelial,Endothelial Cells,TGFBR2,2761,3.9445425725250343,1.5982844577677018,1727,0.6254980079681275
GSE135893,Control,Endothelial,Endothelial Cells,TNF,2761,0.006074260271232091,0.006055886320209608,4,0.0014487504527345165
GSE135893,Control,Endothelial,Endothelial Cells,TNFRSF12A,2761,0.322500368084969,0.279524163075397,219,0.07931908728721478
GSE135893,Control,Endothelial,Endothelial Cells,TNFRSF1A,2761,3.0797075979966206,1.4060253186901657,1632,0.5910901847156828
GSE135893,Control,Endothelial,Endothelial Cells,TNFSF12,2761,0.34279972599405195,0.29475678206805617,303,0.10974284679463962
GSE135893,Control,Endothelial,Endothelial Cells,TNIK,2761,0.009988269539380687,0.009938716468276512,8,0.002897500905469033
GSE135893,Control,Endothelial,Endothelial Cells,WNT5A,2761,0.00011916026095858829,0.00011915316193863422,1,0.0003621876131836291
GSE135893,Control,Endothelial,Endothelial Cells,WNT7B,2761,0.001958609794648934,0.0019566942193203333,2,0.0007243752263672582
GSE135893,Control,Immune,Macrophages,CCL2,12004,0.457134797563364,0.3764720401356497,473,0.039403532155948016
GSE135893,Control,Immune,Macrophages,CCR2,12004,0.05213129504510586,0.05081791170395623,293,0.02440853048983672
GSE135893,Control,Immune,Macrophages,CD24,12004,0.009193631448755506,0.009151627270161057,69,0.00574808397200933
GSE135893,Control,Immune,Macrophages,CD44,12004,3.4514652812020157,1.4932333186530922,10346,0.8618793735421526
GSE135893,Control,Immune,Macrophages,CD74,12004,173.6902172483048,5.163014218138237,11994,0.9991669443518827
GSE135893,Control,Immune,Macrophages,CDH3,12004,0.000308594127084208,0.00030854652171014664,3,0.00024991669443518826
GSE135893,Control,Immune,Macrophages,COL14A1,12004,0.0018986594854049168,0.0018968593097377338,15,0.0012495834721759414
GSE135893,Control,Immune,Macrophages,COL1A1,12004,0.007069278242190456,0.007044408035574914,36,0.002999000333222259
GSE135893,Control,Immune,Macrophages,COL3A1,12004,0.006846496614200647,0.006823165785347816,46,0.0038320559813395535
GSE135893,Control,Immune,Macrophages,CTNNB1,12004,1.8366248751219834,1.0426149211841993,8323,0.693352215928024
GSE135893,Control,Immune,Macrophages,CXCL12,12004,0.011954186196707092,0.011883299283917681,61,0.005081639453515495
GSE135893,Control,Immune,Macrophages,CXCR4,12004,2.825875455835063,1.3417873184325761,7508,0.6254581806064645
GSE135893,Control,Immune,Macrophages,FZD1,12004,0.03402091845193953,0.033455006492761424,343,0.028573808730423193
GSE135893,Control,Immune,Macrophages,FZD2,12004,0.01212692921440344,0.01205398712523046,111,0.009246917694101965
GSE135893,Control,Immune,Macrophages,FZD5,12004,0.03142518340664843,0.030941519058228718,337,0.028073975341552815
GSE135893,Control,Immune,Macrophages,IL1B,12004,1.3367924514017928,0.8487792417719833,3307,0.2754915028323892
GSE135893,Control,Immune,Macrophages,IL1R1,12004,0.05150529053436657,0.050222747564380776,473,0.039403532155948016
GSE135893,Control,Immune,Macrophages,ITGA1,12004,0.015887923190664358,0.015763031251281576,98,0.008163945351549483
GSE135893,Control,Immune,Macrophages,ITGA2,12004,0.0020331312621564004,0.0020310672479262474,18,0.0014995001666111296
GSE135893,Control,Immune,Macrophages,ITGA4,12004,0.2628793080876488,0.23339427909332588,1912,0.15928023992002666
GSE135893,Control,Immune,Macrophages,ITGAV,12004,0.28262973518279866,0.24891245098392822,2392,0.19926691102965677
GSE135893,Control,Immune,Macrophages,ITGB1,12004,1.4507559188402712,0.8963965152706335,7874,0.6559480173275575
GSE135893,Control,Immune,Macrophages,LEF1,12004,0.002082067144964768,0.002079902647065965,16,0.0013328890369876708
GSE135893,Control,Immune,Macrophages,LRP6,12004,0.0016253267674053806,0.0016240073533141815,14,0.0011662779073642118
GSE135893,Control,Immune,Macrophages,MIF,12004,4.967202382034798,1.7862782048467643,10784,0.8983672109296901
GSE135893,Control,Immune,Macrophages,POSTN,12004,0.0020202679407412033,0.0020182299438698884,22,0.0018327224258580473
GSE135893,Control,Immune,Macrophages,PTGFRN,12004,0.07722463790687921,0.074387953868714,873,0.07272575808063979
GSE135893,Control,Immune,Macrophages,SPP1,12004,1.6845771775892187,0.9875232398020135,525,0.04373542152615795
GSE135893,Control,Immune,Macrophages,TCF7L2,12004,1.0386677221376497,0.712296517124692,6288,0.5238253915361546
GSE135893,Control,Immune,Macrophages,TGFB1,12004,1.1982811351428333,0.7876757527808264,7313,0.6092135954681773
GSE135893,Control,Immune,Macrophages,TGFBR1,12004,0.21213966351171576,0.19238711492876207,1920,0.1599466844385205
GSE135893,Control,Immune,Macrophages,TGFBR2,12004,0.5836008571585487,0.4597012775218243,4579,0.38145618127290903
GSE135893,Control,Immune,Macrophages,TNF,12004,0.36006981667076693,0.3075360342176528,2091,0.17419193602132624
GSE135893,Control,Immune,Macrophages,TNFRSF12A,12004,0.11165449685798208,0.10584944328541557,1109,0.09238587137620793
GSE135893,Control,Immune,Macrophages,TNFRSF1A,12004,0.7930502781933384,0.5839182356092851,5888,0.49050316561146284
GSE135893,Control,Immune,Macrophages,TNFSF12,12004,0.4382764754122924,0.3634455046657432,4003,0.33347217594135287
GSE135893,Control,Immune,Macrophages,TNIK,12004,0.15347514565191597,0.14277925150045767,1667,0.13887037654115295
GSE135893,Control,Immune,Macrophages,WNT5A,12004,0.008351056849006524,0.008316379700557779,80,0.006664445184938354
GSE135893,Control,Immune,Macrophages,WNT7B,12004,9.41789174794441e-05,9.417448292362089e-05,2,0.00016661112962345885
GSE135893,Control,Immune,NK Cells,CCL2,712,0.008025682182985555,0.007993647680745534,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,CCR2,712,0.0022504316327871684,0.0022479032041801818,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,CD24,712,0.013045266878008334,0.012960910228680091,3,0.004213483146067416
GSE135893,Control,Immune,NK Cells,CD44,712,1.3834254202572052,0.8685387051615393,221,0.3103932584269663
GSE135893,Control,Immune,NK Cells,CD74,712,10.500720663330874,2.442409699782347,596,0.8370786516853933
GSE135893,Control,Immune,NK Cells,CDH3,712,0.0,0.0,0,0.0
GSE135893,Control,Immune,NK Cells,COL14A1,712,0.004155616190613129,0.004147005464656573,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,COL1A1,712,0.07714679324436077,0.07431568716351478,3,0.004213483146067416
GSE135893,Control,Immune,NK Cells,COL3A1,712,0.06901355001713022,0.06673630737616815,7,0.009831460674157303
GSE135893,Control,Immune,NK Cells,CTNNB1,712,0.38152507595332474,0.3231880164676516,82,0.1151685393258427
GSE135893,Control,Immune,NK Cells,CXCL12,712,0.0010389040476532821,0.0010383647603227084,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,CXCR4,712,6.645316143413929,2.034093191490558,473,0.6643258426966292
GSE135893,Control,Immune,NK Cells,FZD1,712,0.002836541807825395,0.00283252641454008,2,0.0028089887640449437
GSE135893,Control,Immune,NK Cells,FZD2,712,0.0,0.0,0,0.0
GSE135893,Control,Immune,NK Cells,FZD5,712,0.0,0.0,0,0.0
GSE135893,Control,Immune,NK Cells,IL1B,712,0.0022504316327871684,0.0022479032041801818,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,IL1R1,712,0.00680057163549663,0.006777552053491719,3,0.004213483146067416
GSE135893,Control,Immune,NK Cells,ITGA1,712,0.03721369912248263,0.036537982387748136,9,0.012640449438202247
GSE135893,Control,Immune,NK Cells,ITGA2,712,0.003414768738201974,0.0034089516543368216,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,ITGA4,712,2.544865569541143,1.2655002381201135,353,0.4957865168539326
GSE135893,Control,Immune,NK Cells,ITGAV,712,0.08197665032448097,0.07878960008467156,18,0.025280898876404494
GSE135893,Control,Immune,NK Cells,ITGB1,712,1.6937428769892542,0.9909316305932941,271,0.3806179775280899
GSE135893,Control,Immune,NK Cells,LEF1,712,0.0613843376225677,0.05957403496451876,17,0.023876404494382022
GSE135893,Control,Immune,NK Cells,LRP6,712,0.029388385567069953,0.028964825451932154,6,0.008426966292134831
GSE135893,Control,Immune,NK Cells,MIF,712,6.166241193287209,1.9693812763246066,563,0.7907303370786517
GSE135893,Control,Immune,NK Cells,POSTN,712,0.008022963630062392,0.00799095076871535,2,0.0028089887640449437
GSE135893,Control,Immune,NK Cells,PTGFRN,712,0.0,0.0,0,0.0
GSE135893,Control,Immune,NK Cells,SPP1,712,0.07411501158817302,0.0714970774930804,7,0.009831460674157303
GSE135893,Control,Immune,NK Cells,TCF7L2,712,0.06974389577701823,0.0674192700839896,15,0.021067415730337078
GSE135893,Control,Immune,NK Cells,TGFB1,712,1.8747488925315041,1.0559653287066304,298,0.41853932584269665
GSE135893,Control,Immune,NK Cells,TGFBR1,712,0.2939577917190426,0.25770557709157066,60,0.08426966292134831
GSE135893,Control,Immune,NK Cells,TGFBR2,712,0.8011467046024239,0.5884235201791981,154,0.21629213483146068
GSE135893,Control,Immune,NK Cells,TNF,712,0.3968227449839634,0.3342001896074818,49,0.06882022471910113
GSE135893,Control,Immune,NK Cells,TNFRSF12A,712,0.042163021052404756,0.04129838124038911,9,0.012640449438202247
GSE135893,Control,Immune,NK Cells,TNFRSF1A,712,0.8079211255332388,0.5921776357602111,153,0.2148876404494382
GSE135893,Control,Immune,NK Cells,TNFSF12,712,0.4203021755772566,0.3508696486768177,83,0.11657303370786516
GSE135893,Control,Immune,NK Cells,TNIK,712,0.7060168137024262,0.5341613046495413,137,0.19241573033707865
GSE135893,Control,Immune,NK Cells,WNT5A,712,0.004560046694878156,0.0045496811814863605,1,0.0014044943820224719
GSE135893,Control,Immune,NK Cells,WNT7B,712,0.0,0.0,0,0.0
GSE135893,Control,Epithelial,Ciliated,CCL2,2119,0.10927253077017601,0.10370442278588322,39,0.018404907975460124
GSE135893,Control,Epithelial,Ciliated,CCR2,2119,0.0,0.0,0,0.0
GSE135893,Control,Epithelial,Ciliated,CD24,2119,8.968748141550611,2.2994550135575755,1870,0.8824917413874469
GSE135893,Control,Epithelial,Ciliated,CD44,2119,0.03598541035576694,0.03535306106995099,45,0.021236432279377066
GSE135893,Control,Epithelial,Ciliated,CD74,2119,20.167661952511512,3.0524746375035625,2040,0.9627182633317602
GSE135893,Control,Epithelial,Ciliated,CDH3,2119,0.027872210760897544,0.027490850707670503,62,0.0292590844738084
GSE135893,Control,Epithelial,Ciliated,COL14A1,2119,0.00036016234245553715,0.0003600974995679193,1,0.00047192071731949034
GSE135893,Control,Epithelial,Ciliated,COL1A1,2119,0.05262472773833743,0.051286785717789746,90,0.04247286455875413
GSE135893,Control,Epithelial,Ciliated,COL3A1,2119,0.008044814132423639,0.008012627125634613,10,0.004719207173194903
GSE135893,Control,Epithelial,Ciliated,CTNNB1,2119,1.0788469573565895,0.731813392581169,1213,0.5724398301085417
GSE135893,Control,Epithelial,Ciliated,CXCL12,2119,0.002202629379241878,0.0022002071473513755,4,0.0018876828692779614
GSE135893,Control,Epithelial,Ciliated,CXCR4,2119,0.007150532373720553,0.007125088536427825,8,0.0037753657385559227
GSE135893,Control,Epithelial,Ciliated,FZD1,2119,0.06258099502685208,0.06070084952453711,127,0.059933931099575274
GSE135893,Control,Epithelial,Ciliated,FZD2,2119,0.001571035507856925,0.0015698027225708594,2,0.0009438414346389807
GSE135893,Control,Epithelial,Ciliated,FZD5,2119,0.012588678907988272,0.012510100269948305,21,0.009910335063709298
GSE135893,Control,Epithelial,Ciliated,IL1B,2119,0.0073007986194117795,0.007274276797924172,8,0.0037753657385559227
GSE135893,Control,Epithelial,Ciliated,IL1R1,2119,0.09621780423676168,0.09186589527572557,177,0.08352996696554979
GSE135893,Control,Epithelial,Ciliated,ITGA1,2119,0.010729949943233213,0.01067279253094304,18,0.008494572911750826
GSE135893,Control,Epithelial,Ciliated,ITGA2,2119,0.43486561046298394,0.36107119358072537,598,0.2822085889570552
GSE135893,Control,Epithelial,Ciliated,ITGA4,2119,0.006755409386459811,0.006732693852905242,10,0.004719207173194903
GSE135893,Control,Epithelial,Ciliated,ITGAV,2119,0.3704699482455004,0.31515370893583244,543,0.25625294950448324
GSE135893,Control,Epithelial,Ciliated,ITGB1,2119,1.10765192170512,0.7455744945141118,1200,0.5663048607833884
GSE135893,Control,Epithelial,Ciliated,LEF1,2119,0.03216425320283009,0.03165781447501091,63,0.02973100519112789
GSE135893,Control,Epithelial,Ciliated,LRP6,2119,0.1912000716153662,0.17496126250801483,297,0.14016045304388863
GSE135893,Control,Epithelial,Ciliated,MIF,2119,7.395285065865583,2.127670246577837,1962,0.92590844738084
GSE135893,Control,Epithelial,Ciliated,POSTN,2119,0.0016582282021407246,0.0016568548597559768,3,0.001415762151958471
GSE135893,Control,Epithelial,Ciliated,PTGFRN,2119,0.13257193573421439,0.12449109576988944,252,0.11892402076451156
GSE135893,Control,Epithelial,Ciliated,SPP1,2119,0.06042998870373105,0.058674475590872244,50,0.023596035865974516
GSE135893,Control,Epithelial,Ciliated,TCF7L2,2119,0.27901885308653585,0.24609326297792952,448,0.21142048135913166
GSE135893,Control,Epithelial,Ciliated,TGFB1,2119,0.05310178508182193,0.051739890476400964,107,0.05049551675318546
GSE135893,Control,Epithelial,Ciliated,TGFBR1,2119,0.057249038758086686,0.055670288179304334,121,0.05710240679565833
GSE135893,Control,Epithelial,Ciliated,TGFBR2,2119,0.22387128208897475,0.2020190168682418,356,0.16800377536573854
GSE135893,Control,Epithelial,Ciliated,TNF,2119,0.0008484990626470291,0.0008481392908136981,2,0.0009438414346389807
GSE135893,Control,Epithelial,Ciliated,TNFRSF12A,2119,0.24634579057720357,0.2202159023910137,323,0.15243039169419537
GSE135893,Control,Epithelial,Ciliated,TNFRSF1A,2119,0.20791786610240312,0.18889810556400355,369,0.17413874469089194
GSE135893,Control,Epithelial,Ciliated,TNFSF12,2119,0.03754941362643072,0.036861599580299026,74,0.034922133081642284
GSE135893,Control,Epithelial,Ciliated,TNIK,2119,0.05302385930482681,0.05166589130428285,84,0.03964134025483719
GSE135893,Control,Epithelial,Ciliated,WNT5A,2119,0.011847456424176705,0.011777824744929645,15,0.0070788107597923545
GSE135893,Control,Epithelial,Ciliated,WNT7B,2119,0.1832355880571872,0.16825270976569762,304,0.14346389806512505
GSE135893,Control,Immune,B Cells,CCL2,140,0.013207945900253593,0.013121481495458475,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,CCR2,140,0.007898769371731885,0.007867737395443464,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,CD24,140,1.264402534212296,0.817310942333732,49,0.35
GSE135893,Control,Immune,B Cells,CD44,140,3.367094244944474,1.4740978554348483,94,0.6714285714285714
GSE135893,Control,Immune,B Cells,CD74,140,163.28599793551678,5.101608798864507,140,1.0
GSE135893,Control,Immune,B Cells,CDH3,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,COL14A1,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,COL1A1,140,0.004682305567261319,0.004671377673098141,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,COL3A1,140,0.009659036028204384,0.009612685766594041,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,CTNNB1,140,0.5225259231078739,0.4203707471288013,29,0.20714285714285716
GSE135893,Control,Immune,B Cells,CXCL12,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,CXCR4,140,6.810357278668119,2.055450709113602,107,0.7642857142857142
GSE135893,Control,Immune,B Cells,FZD1,140,0.004393441470572729,0.004383818481658982,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,FZD2,140,0.028143645164921762,0.027754889921977974,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,FZD5,140,0.021823578193880668,0.021588852803824204,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,IL1B,140,0.37287704256753185,0.3169085689282576,5,0.03571428571428571
GSE135893,Control,Immune,B Cells,IL1R1,140,0.040304242914184045,0.03951321163506777,2,0.014285714285714285
GSE135893,Control,Immune,B Cells,ITGA1,140,0.058553431612880555,0.056903288932744114,2,0.014285714285714285
GSE135893,Control,Immune,B Cells,ITGA2,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,ITGA4,140,1.7976865046946777,1.0287928273265436,56,0.4
GSE135893,Control,Immune,B Cells,ITGAV,140,0.1273344152501678,0.11985592152115465,8,0.05714285714285714
GSE135893,Control,Immune,B Cells,ITGB1,140,1.5833234449577136,0.9490767269315157,52,0.37142857142857144
GSE135893,Control,Immune,B Cells,LEF1,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,LRP6,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,MIF,140,5.192279148286247,1.8233032173588315,114,0.8142857142857143
GSE135893,Control,Immune,B Cells,POSTN,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,PTGFRN,140,0.017708831394216296,0.017553856975302706,1,0.007142857142857143
GSE135893,Control,Immune,B Cells,SPP1,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,TCF7L2,140,0.13782121725632912,0.12911522077552964,7,0.05
GSE135893,Control,Immune,B Cells,TGFB1,140,0.5504073368805873,0.43851769439328847,31,0.22142857142857142
GSE135893,Control,Immune,B Cells,TGFBR1,140,0.09408682796314231,0.08992006827553779,9,0.06428571428571428
GSE135893,Control,Immune,B Cells,TGFBR2,140,1.071340238830442,0.7281958561387282,41,0.29285714285714287
GSE135893,Control,Immune,B Cells,TNF,140,0.9152147594991771,0.6498297622972949,27,0.19285714285714287
GSE135893,Control,Immune,B Cells,TNFRSF12A,140,0.044441987433183026,0.04348275947938108,3,0.02142857142857143
GSE135893,Control,Immune,B Cells,TNFRSF1A,140,0.10215222671745387,0.09726483795791757,10,0.07142857142857142
GSE135893,Control,Immune,B Cells,TNFSF12,140,0.08712015171052519,0.08353213718278966,7,0.05
GSE135893,Control,Immune,B Cells,TNIK,140,0.066441354943217,0.06432726908469337,6,0.04285714285714286
GSE135893,Control,Immune,B Cells,WNT5A,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,B Cells,WNT7B,140,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,CCL2,151,0.05730444984648669,0.05572269743611556,4,0.026490066225165563
GSE135893,Control,Immune,cDCs,CCR2,151,0.1574273640268892,0.14619975254866316,15,0.09933774834437085
GSE135893,Control,Immune,cDCs,CD24,151,0.038880166586529784,0.03814337013006909,2,0.013245033112582781
GSE135893,Control,Immune,cDCs,CD44,151,3.0211462889791423,1.391567008496614,113,0.7483443708609272
GSE135893,Control,Immune,cDCs,CD74,151,278.52126060535704,5.633078356268812,151,1.0
GSE135893,Control,Immune,cDCs,CDH3,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,COL14A1,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,COL1A1,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,COL3A1,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,CTNNB1,151,1.063195282267393,0.7242558889729386,73,0.48344370860927155
GSE135893,Control,Immune,cDCs,CXCL12,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,CXCR4,151,9.72622482721352,2.3726916612970057,129,0.8543046357615894
GSE135893,Control,Immune,cDCs,FZD1,151,0.20689369217074804,0.18804986215589542,15,0.09933774834437085
GSE135893,Control,Immune,cDCs,FZD2,151,0.020053664508669328,0.019855238175604428,2,0.013245033112582781
GSE135893,Control,Immune,cDCs,FZD5,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,IL1B,151,2.1668208230511996,1.1527281897170425,48,0.31788079470198677
GSE135893,Control,Immune,cDCs,IL1R1,151,0.16210095202024133,0.15022953247038204,15,0.09933774834437085
GSE135893,Control,Immune,cDCs,ITGA1,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,ITGA2,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,ITGA4,151,1.753596996820013,1.0129080558368373,94,0.6225165562913907
GSE135893,Control,Immune,cDCs,ITGAV,151,0.10298074135182053,0.09801627987579717,13,0.08609271523178808
GSE135893,Control,Immune,cDCs,ITGB1,151,1.3750289951796926,0.865009645908794,93,0.6158940397350994
GSE135893,Control,Immune,cDCs,LEF1,151,0.0,0.0,0,0.0
GSE135893,Control,Immune,cDCs,LRP6,151,0.01743685243889255,0.017286574923601465,1,0.006622516556291391
GSE135893,Control,Immune,cDCs,MIF,151,4.003443200457763,1.6101263155218657,126,0.8344370860927153
GSE135893,Control,Immune,cDCs,POSTN,151,0.03463659286763279,0.03405024705868661,1,0.006622516556291391
GSE135893,Control,Immune,cDCs,PTGFRN,151,0.03800642482794509,0.03730197434683904,3,0.019867549668874173
GSE135893,Control,Immune,cDCs,SPP1,151,0.07664689980777008,0.0738514890862526,5,0.033112582781456956
GSE135893,Control,Immune,cDCs,TCF7L2,151,0.040998245203583715,0.04018010394801406,4,0.026490066225165563
GSE135893,Control,Immune,cDCs,TGFB1,151,0.6735976306127403,0.514975579144599,59,0.39072847682119205
GSE135893,Control,Immune,cDCs,TGFBR1,151,0.3144268094809576,0.2734006842774005,26,0.17218543046357615
GSE135893,Control,Immune,cDCs,TGFBR2,151,0.6850380747130336,0.5217881598178958,50,0.33112582781456956
GSE135893,Control,Immune,cDCs,TNF,151,1.1436762301442487,0.7625222197455009,51,0.33774834437086093
