series_id,sample_accession,sample_id,data_type,original_disease_label,included_excluded,final_analysis_label,reason_for_exclusion_or_inclusion,source_field_used_for_annotation,annotation_file,annotation_sheet
GSE32537,GSM806291,GSM806291,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806292,GSM806292,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806293,GSM806293,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806294,GSM806294,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806295,GSM806295,bulk mRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806296,GSM806296,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806297,GSM806297,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806298,GSM806298,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806299,GSM806299,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806300,GSM806300,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806301,GSM806301,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806302,GSM806302,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806303,GSM806303,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806304,GSM806304,bulk mRNA,group=Exclude | subgroup=COP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=COP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806305,GSM806305,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806306,GSM806306,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806307,GSM806307,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806308,GSM806308,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806309,GSM806309,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806310,GSM806310,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806311,GSM806311,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806312,GSM806312,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806313,GSM806313,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806314,GSM806314,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806315,GSM806315,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806316,GSM806316,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806317,GSM806317,bulk mRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806318,GSM806318,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806319,GSM806319,bulk mRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806320,GSM806320,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806321,GSM806321,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806322,GSM806322,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806323,GSM806323,bulk mRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806324,GSM806324,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806325,GSM806325,bulk mRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806326,GSM806326,bulk mRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806327,GSM806327,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806328,GSM806328,bulk mRNA,group=Exclude | subgroup=RB-ILD | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=RB-ILD; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806329,GSM806329,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806330,GSM806330,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806331,GSM806331,bulk mRNA,group=Exclude | subgroup=UF | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=UF; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806332,GSM806332,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806333,GSM806333,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806334,GSM806334,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806335,GSM806335,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806336,GSM806336,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806337,GSM806337,bulk mRNA,group=Exclude | subgroup=NSIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=NSIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806338,GSM806338,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806339,GSM806339,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806340,GSM806340,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806341,GSM806341,bulk mRNA,group=Exclude | subgroup=DIP | tissue=Lung tissue,excluded,excluded,"group=Exclude; subgroup=DIP; notes=Control samples are from IIAM/NJH, whereas IPF and excluded ILD samples are from LTRC.",group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
GSE32537,GSM806342,GSM806342,bulk mRNA,group=IPF | subgroup=IPF/UIP | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE32537\matrix\GSE32537_series_matrix_metadata.xlsx,annotation_analysis
